>TARREC   rectangular prism; AX,AY,AZ= 16.0000 32.0000 32.0000
     75999 = NAT
  1.000000  0.000000  0.000000 = A_1 vector
  0.000000  1.000000  0.000000 = A_2 vector
  1.000000  1.000000  1.000000 = lattice spacings (d_x,d_y,d_z)/d
 -16.50000 -16.50000 -16.50000 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 0 0 0
   JA  IX  IY  IZ ICOMP(x,y,z)
11742 -12 -19  -9   1   1   1
11743 -11 -19  -9   1   1   1
11744 -10 -19  -9   1   1   1
11745  -9 -19  -9   1   1   1
11746  -8 -19  -9   1   1   1
11747  -7 -19  -9   1   1   1
11748  -6 -19  -9   1   1   1
11749  -5 -19  -9   1   1   1
11750  -4 -19  -9   1   1   1
11751  -3 -19  -9   1   1   1
11752  -2 -19  -9   1   1   1
11753  -1 -19  -9   1   1   1
11754   0 -19  -9   1   1   1
11755   1 -19  -9   1   1   1
11756   2 -19  -9   1   1   1
11757   3 -19  -9   1   1   1
11758   4 -19  -9   1   1   1
11759   5 -19  -9   1   1   1
11760   6 -19  -9   1   1   1
11761   7 -19  -9   1   1   1
11762   8 -19  -9   1   1   1
11763   9 -19  -9   1   1   1
11764  10 -19  -9   1   1   1
11765  11 -19  -9   1   1   1
11766  12 -19  -9   1   1   1
11767  13 -19  -9   1   1   1
11768 -13 -18  -9   1   1   1
11769 -12 -18  -9   1   1   1
11770 -11 -18  -9   1   1   1
11771 -10 -18  -9   1   1   1
11772  -9 -18  -9   1   1   1
11773  -8 -18  -9   1   1   1
11774  -7 -18  -9   1   1   1
11775  -6 -18  -9   1   1   1
11776  -5 -18  -9   1   1   1
11777  -4 -18  -9   1   1   1
11778  -3 -18  -9   1   1   1
11779  -2 -18  -9   1   1   1
11780  -1 -18  -9   1   1   1
11781   0 -18  -9   1   1   1
11782   1 -18  -9   1   1   1
11783   2 -18  -9   1   1   1
11784   3 -18  -9   1   1   1
11785   4 -18  -9   1   1   1
11786   5 -18  -9   1   1   1
11787   6 -18  -9   1   1   1
11788   7 -18  -9   1   1   1
11789   8 -18  -9   1   1   1
11790   9 -18  -9   1   1   1
11791  10 -18  -9   1   1   1
11792  11 -18  -9   1   1   1
11793  12 -18  -9   1   1   1
11794  13 -18  -9   1   1   1
11795 -14 -17  -9   1   1   1
11796 -13 -17  -9   1   1   1
11797 -12 -17  -9   1   1   1
11798 -11 -17  -9   1   1   1
11799 -10 -17  -9   1   1   1
11800  -9 -17  -9   1   1   1
11801  -8 -17  -9   1   1   1
11802  -7 -17  -9   1   1   1
11803  -6 -17  -9   1   1   1
11804  -5 -17  -9   1   1   1
11805  -4 -17  -9   1   1   1
11806  -3 -17  -9   1   1   1
11807  -2 -17  -9   1   1   1
11808  -1 -17  -9   1   1   1
11809   0 -17  -9   1   1   1
11810   1 -17  -9   1   1   1
11811   2 -17  -9   1   1   1
11812   3 -17  -9   1   1   1
11813   4 -17  -9   1   1   1
11814   5 -17  -9   1   1   1
11815   6 -17  -9   1   1   1
11816   7 -17  -9   1   1   1
11817   8 -17  -9   1   1   1
11818   9 -17  -9   1   1   1
11819  10 -17  -9   1   1   1
11820  11 -17  -9   1   1   1
11821  12 -17  -9   1   1   1
11822  13 -17  -9   1   1   1
11823  14 -17  -9   1   1   1
11824 -14 -16  -9   1   1   1
11825 -13 -16  -9   1   1   1
11826 -12 -16  -9   1   1   1
11827 -11 -16  -9   1   1   1
11828 -10 -16  -9   1   1   1
11829  -9 -16  -9   1   1   1
11830  -8 -16  -9   1   1   1
11831  -7 -16  -9   1   1   1
11832  -6 -16  -9   1   1   1
11833  -5 -16  -9   1   1   1
11834  -4 -16  -9   1   1   1
11835  -3 -16  -9   1   1   1
11836  -2 -16  -9   1   1   1
11837  -1 -16  -9   1   1   1
11838   0 -16  -9   1   1   1
11839   1 -16  -9   1   1   1
11840   2 -16  -9   1   1   1
11841   3 -16  -9   1   1   1
11842   4 -16  -9   1   1   1
11843   5 -16  -9   1   1   1
11844   6 -16  -9   1   1   1
11845   7 -16  -9   1   1   1
11846   8 -16  -9   1   1   1
11847   9 -16  -9   1   1   1
11848  10 -16  -9   1   1   1
11849  11 -16  -9   1   1   1
11850  12 -16  -9   1   1   1
11851  13 -16  -9   1   1   1
11852  14 -16  -9   1   1   1
11853 -15 -15  -9   1   1   1
11854 -14 -15  -9   1   1   1
11855 -13 -15  -9   1   1   1
11856 -12 -15  -9   1   1   1
11857 -11 -15  -9   1   1   1
11858 -10 -15  -9   1   1   1
11859  -9 -15  -9   1   1   1
11860  -8 -15  -9   1   1   1
11861  -7 -15  -9   1   1   1
11862  -6 -15  -9   1   1   1
11863  -5 -15  -9   1   1   1
11864  -4 -15  -9   1   1   1
11865  -3 -15  -9   1   1   1
11866  -2 -15  -9   1   1   1
11867  -1 -15  -9   1   1   1
11868   0 -15  -9   1   1   1
11869   1 -15  -9   1   1   1
11870   2 -15  -9   1   1   1
11871   3 -15  -9   1   1   1
11872   4 -15  -9   1   1   1
11873   5 -15  -9   1   1   1
11874   6 -15  -9   1   1   1
11875   7 -15  -9   1   1   1
11876   8 -15  -9   1   1   1
11877   9 -15  -9   1   1   1
11878  10 -15  -9   1   1   1
11879  11 -15  -9   1   1   1
11880  12 -15  -9   1   1   1
11881  13 -15  -9   1   1   1
11882  14 -15  -9   1   1   1
11883  15 -15  -9   1   1   1
11884 -15 -14  -9   1   1   1
11885 -14 -14  -9   1   1   1
11886 -13 -14  -9   1   1   1
11887 -12 -14  -9   1   1   1
11888 -11 -14  -9   1   1   1
11889 -10 -14  -9   1   1   1
11890  -9 -14  -9   1   1   1
11891  -8 -14  -9   1   1   1
11892  -7 -14  -9   1   1   1
11893  -6 -14  -9   1   1   1
11894  -5 -14  -9   1   1   1
11895  -4 -14  -9   1   1   1
11896  -3 -14  -9   1   1   1
11897  -2 -14  -9   1   1   1
11898  -1 -14  -9   1   1   1
11899   0 -14  -9   1   1   1
11900   1 -14  -9   1   1   1
11901   2 -14  -9   1   1   1
11902   3 -14  -9   1   1   1
11903   4 -14  -9   1   1   1
11904   5 -14  -9   1   1   1
11905   6 -14  -9   1   1   1
11906   7 -14  -9   1   1   1
11907   8 -14  -9   1   1   1
11908   9 -14  -9   1   1   1
11909  10 -14  -9   1   1   1
11910  11 -14  -9   1   1   1
11911  12 -14  -9   1   1   1
11912  13 -14  -9   1   1   1
11913  14 -14  -9   1   1   1
11914  15 -14  -9   1   1   1
11915 -16 -13  -9   1   1   1
11916 -15 -13  -9   1   1   1
11917 -14 -13  -9   1   1   1
11918 -13 -13  -9   1   1   1
11919 -12 -13  -9   1   1   1
11920 -11 -13  -9   1   1   1
11921 -10 -13  -9   1   1   1
11922  -9 -13  -9   1   1   1
11923  -8 -13  -9   1   1   1
11924  -7 -13  -9   1   1   1
11925  -6 -13  -9   1   1   1
11926  -5 -13  -9   1   1   1
11927  -4 -13  -9   1   1   1
11928  -3 -13  -9   1   1   1
11929  -2 -13  -9   1   1   1
11930  -1 -13  -9   1   1   1
11931   0 -13  -9   1   1   1
11932   1 -13  -9   1   1   1
11933   2 -13  -9   1   1   1
11934   3 -13  -9   1   1   1
11935   4 -13  -9   1   1   1
11936   5 -13  -9   1   1   1
11937   6 -13  -9   1   1   1
11938   7 -13  -9   1   1   1
11939   8 -13  -9   1   1   1
11940   9 -13  -9   1   1   1
11941  10 -13  -9   1   1   1
11942  11 -13  -9   1   1   1
11943  12 -13  -9   1   1   1
11944  13 -13  -9   1   1   1
11945  14 -13  -9   1   1   1
11946  15 -13  -9   1   1   1
11947  16 -13  -9   1   1   1
11948 -17 -12  -9   1   1   1
11949 -16 -12  -9   1   1   1
11950 -15 -12  -9   1   1   1
11951 -14 -12  -9   1   1   1
11952 -13 -12  -9   1   1   1
11953 -12 -12  -9   1   1   1
11954 -11 -12  -9   1   1   1
11955 -10 -12  -9   1   1   1
11956  -9 -12  -9   1   1   1
11957  -8 -12  -9   1   1   1
11958  -7 -12  -9   1   1   1
11959  -6 -12  -9   1   1   1
11960  -5 -12  -9   1   1   1
11961  -4 -12  -9   1   1   1
11962  -3 -12  -9   1   1   1
11963  -2 -12  -9   1   1   1
11964  -1 -12  -9   1   1   1
11965   0 -12  -9   1   1   1
11966   1 -12  -9   1   1   1
11967   2 -12  -9   1   1   1
11968   3 -12  -9   1   1   1
11969   4 -12  -9   1   1   1
11970   5 -12  -9   1   1   1
11971   6 -12  -9   1   1   1
11972   7 -12  -9   1   1   1
11973   8 -12  -9   1   1   1
11974   9 -12  -9   1   1   1
11975  10 -12  -9   1   1   1
11976  11 -12  -9   1   1   1
11977  12 -12  -9   1   1   1
11978  13 -12  -9   1   1   1
11979  14 -12  -9   1   1   1
11980  15 -12  -9   1   1   1
11981  16 -12  -9   1   1   1
11982  17 -12  -9   1   1   1
11983 -17 -11  -9   1   1   1
11984 -16 -11  -9   1   1   1
11985 -15 -11  -9   1   1   1
11986 -14 -11  -9   1   1   1
11987 -13 -11  -9   1   1   1
11988 -12 -11  -9   1   1   1
11989 -11 -11  -9   1   1   1
11990 -10 -11  -9   1   1   1
11991  -9 -11  -9   1   1   1
11992  -8 -11  -9   1   1   1
11993  -7 -11  -9   1   1   1
11994  -6 -11  -9   1   1   1
11995  -5 -11  -9   1   1   1
11996  -4 -11  -9   1   1   1
11997  -3 -11  -9   1   1   1
11998  -2 -11  -9   1   1   1
11999  -1 -11  -9   1   1   1
12000   0 -11  -9   1   1   1
12001   1 -11  -9   1   1   1
12002   2 -11  -9   1   1   1
12003   3 -11  -9   1   1   1
12004   4 -11  -9   1   1   1
12005   5 -11  -9   1   1   1
12006   6 -11  -9   1   1   1
12007   7 -11  -9   1   1   1
12008   8 -11  -9   1   1   1
12009   9 -11  -9   1   1   1
12010  10 -11  -9   1   1   1
12011  11 -11  -9   1   1   1
12012  12 -11  -9   1   1   1
12013  13 -11  -9   1   1   1
12014  14 -11  -9   1   1   1
12015  15 -11  -9   1   1   1
12016  16 -11  -9   1   1   1
12017  17 -11  -9   1   1   1
12018 -18 -10  -9   1   1   1
12019 -17 -10  -9   1   1   1
12020 -16 -10  -9   1   1   1
12021 -15 -10  -9   1   1   1
12022 -14 -10  -9   1   1   1
12023 -13 -10  -9   1   1   1
12024 -12 -10  -9   1   1   1
12025 -11 -10  -9   1   1   1
12026 -10 -10  -9   1   1   1
12027  -9 -10  -9   1   1   1
12028  -8 -10  -9   1   1   1
12029  -7 -10  -9   1   1   1
12030  -6 -10  -9   1   1   1
12031  -5 -10  -9   1   1   1
12032  -4 -10  -9   1   1   1
12033  -3 -10  -9   1   1   1
12034  -2 -10  -9   1   1   1
12035  -1 -10  -9   1   1   1
12036   0 -10  -9   1   1   1
12037   1 -10  -9   1   1   1
12038   2 -10  -9   1   1   1
12039   3 -10  -9   1   1   1
12040   4 -10  -9   1   1   1
12041   5 -10  -9   1   1   1
12042   6 -10  -9   1   1   1
12043   7 -10  -9   1   1   1
12044   8 -10  -9   1   1   1
12045   9 -10  -9   1   1   1
12046  10 -10  -9   1   1   1
12047  11 -10  -9   1   1   1
12048  12 -10  -9   1   1   1
12049  13 -10  -9   1   1   1
12050  14 -10  -9   1   1   1
12051  15 -10  -9   1   1   1
12052  16 -10  -9   1   1   1
12053  17 -10  -9   1   1   1
12054  18 -10  -9   1   1   1
12055 -18  -9  -9   1   1   1
12056 -17  -9  -9   1   1   1
12057 -16  -9  -9   1   1   1
12058 -15  -9  -9   1   1   1
12059 -14  -9  -9   1   1   1
12060 -13  -9  -9   1   1   1
12061 -12  -9  -9   1   1   1
12062 -11  -9  -9   1   1   1
12063 -10  -9  -9   1   1   1
12064  -9  -9  -9   1   1   1
12065  -8  -9  -9   1   1   1
12066  -7  -9  -9   1   1   1
12067  -6  -9  -9   1   1   1
12068  -5  -9  -9   1   1   1
12069  -4  -9  -9   1   1   1
12070  -3  -9  -9   1   1   1
12071  -2  -9  -9   1   1   1
12072  -1  -9  -9   1   1   1
12073   0  -9  -9   1   1   1
12074   1  -9  -9   1   1   1
12075   2  -9  -9   1   1   1
12076   3  -9  -9   1   1   1
12077   4  -9  -9   1   1   1
12078   5  -9  -9   1   1   1
12079   6  -9  -9   1   1   1
12080   7  -9  -9   1   1   1
12081   8  -9  -9   1   1   1
12082   9  -9  -9   1   1   1
12083  10  -9  -9   1   1   1
12084  11  -9  -9   1   1   1
12085  12  -9  -9   1   1   1
12086  13  -9  -9   1   1   1
12087  14  -9  -9   1   1   1
12088  15  -9  -9   1   1   1
12089  16  -9  -9   1   1   1
12090  17  -9  -9   1   1   1
12091  18  -9  -9   1   1   1
12092 -19  -8  -9   1   1   1
12093 -18  -8  -9   1   1   1
12094 -17  -8  -9   1   1   1
12095 -16  -8  -9   1   1   1
12096 -15  -8  -9   1   1   1
12097 -14  -8  -9   1   1   1
12098 -13  -8  -9   1   1   1
12099 -12  -8  -9   1   1   1
12100 -11  -8  -9   1   1   1
12101 -10  -8  -9   1   1   1
12102  -9  -8  -9   1   1   1
12103  -8  -8  -9   1   1   1
12104  -7  -8  -9   1   1   1
12105  -6  -8  -9   1   1   1
12106  -5  -8  -9   1   1   1
12107  -4  -8  -9   1   1   1
12108  -3  -8  -9   1   1   1
12109  -2  -8  -9   1   1   1
12110  -1  -8  -9   1   1   1
12111   0  -8  -9   1   1   1
12112   1  -8  -9   1   1   1
12113   2  -8  -9   1   1   1
12114   3  -8  -9   1   1   1
12115   4  -8  -9   1   1   1
12116   5  -8  -9   1   1   1
12117   6  -8  -9   1   1   1
12118   7  -8  -9   1   1   1
12119   8  -8  -9   1   1   1
12120   9  -8  -9   1   1   1
12121  10  -8  -9   1   1   1
12122  11  -8  -9   1   1   1
12123  12  -8  -9   1   1   1
12124  13  -8  -9   1   1   1
12125  14  -8  -9   1   1   1
12126  15  -8  -9   1   1   1
12127  16  -8  -9   1   1   1
12128  17  -8  -9   1   1   1
12129  18  -8  -9   1   1   1
12130  19  -8  -9   1   1   1
12131 -19  -7  -9   1   1   1
12132 -18  -7  -9   1   1   1
12133 -17  -7  -9   1   1   1
12134 -16  -7  -9   1   1   1
12135 -15  -7  -9   1   1   1
12136 -14  -7  -9   1   1   1
12137 -13  -7  -9   1   1   1
12138 -12  -7  -9   1   1   1
12139 -11  -7  -9   1   1   1
12140 -10  -7  -9   1   1   1
12141  -9  -7  -9   1   1   1
12142  -8  -7  -9   1   1   1
12143  -7  -7  -9   1   1   1
12144  -6  -7  -9   1   1   1
12145  -5  -7  -9   1   1   1
12146  -4  -7  -9   1   1   1
12147  -3  -7  -9   1   1   1
12148  -2  -7  -9   1   1   1
12149  -1  -7  -9   1   1   1
12150   0  -7  -9   1   1   1
12151   1  -7  -9   1   1   1
12152   2  -7  -9   1   1   1
12153   3  -7  -9   1   1   1
12154   4  -7  -9   1   1   1
12155   5  -7  -9   1   1   1
12156   6  -7  -9   1   1   1
12157   7  -7  -9   1   1   1
12158   8  -7  -9   1   1   1
12159   9  -7  -9   1   1   1
12160  10  -7  -9   1   1   1
12161  11  -7  -9   1   1   1
12162  12  -7  -9   1   1   1
12163  13  -7  -9   1   1   1
12164  14  -7  -9   1   1   1
12165  15  -7  -9   1   1   1
12166  16  -7  -9   1   1   1
12167  17  -7  -9   1   1   1
12168  18  -7  -9   1   1   1
12169  19  -7  -9   1   1   1
12170 -20  -6  -9   1   1   1
12171 -19  -6  -9   1   1   1
12172 -18  -6  -9   1   1   1
12173 -17  -6  -9   1   1   1
12174 -16  -6  -9   1   1   1
12175 -15  -6  -9   1   1   1
12176 -14  -6  -9   1   1   1
12177 -13  -6  -9   1   1   1
12178 -12  -6  -9   1   1   1
12179 -11  -6  -9   1   1   1
12180 -10  -6  -9   1   1   1
12181  -9  -6  -9   1   1   1
12182  -8  -6  -9   1   1   1
12183  -7  -6  -9   1   1   1
12184  -6  -6  -9   1   1   1
12185  -5  -6  -9   1   1   1
12186  -4  -6  -9   1   1   1
12187  -3  -6  -9   1   1   1
12188  -2  -6  -9   1   1   1
12189  -1  -6  -9   1   1   1
12190   0  -6  -9   1   1   1
12191   1  -6  -9   1   1   1
12192   2  -6  -9   1   1   1
12193   3  -6  -9   1   1   1
12194   4  -6  -9   1   1   1
12195   5  -6  -9   1   1   1
12196   6  -6  -9   1   1   1
12197   7  -6  -9   1   1   1
12198   8  -6  -9   1   1   1
12199   9  -6  -9   1   1   1
12200  10  -6  -9   1   1   1
12201  11  -6  -9   1   1   1
12202  12  -6  -9   1   1   1
12203  13  -6  -9   1   1   1
12204  14  -6  -9   1   1   1
12205  15  -6  -9   1   1   1
12206  16  -6  -9   1   1   1
12207  17  -6  -9   1   1   1
12208  18  -6  -9   1   1   1
12209  19  -6  -9   1   1   1
12210  20  -6  -9   1   1   1
12211 -21  -5  -9   1   1   1
12212 -20  -5  -9   1   1   1
12213 -19  -5  -9   1   1   1
12214 -18  -5  -9   1   1   1
12215 -17  -5  -9   1   1   1
12216 -16  -5  -9   1   1   1
12217 -15  -5  -9   1   1   1
12218 -14  -5  -9   1   1   1
12219 -13  -5  -9   1   1   1
12220 -12  -5  -9   1   1   1
12221 -11  -5  -9   1   1   1
12222 -10  -5  -9   1   1   1
12223  -9  -5  -9   1   1   1
12224  -8  -5  -9   1   1   1
12225  -7  -5  -9   1   1   1
12226  -6  -5  -9   1   1   1
12227  -5  -5  -9   1   1   1
12228  -4  -5  -9   1   1   1
12229  -3  -5  -9   1   1   1
12230  -2  -5  -9   1   1   1
12231  -1  -5  -9   1   1   1
12232   0  -5  -9   1   1   1
12233   1  -5  -9   1   1   1
12234   2  -5  -9   1   1   1
12235   3  -5  -9   1   1   1
12236   4  -5  -9   1   1   1
12237   5  -5  -9   1   1   1
12238   6  -5  -9   1   1   1
12239   7  -5  -9   1   1   1
12240   8  -5  -9   1   1   1
12241   9  -5  -9   1   1   1
12242  10  -5  -9   1   1   1
12243  11  -5  -9   1   1   1
12244  12  -5  -9   1   1   1
12245  13  -5  -9   1   1   1
12246  14  -5  -9   1   1   1
12247  15  -5  -9   1   1   1
12248  16  -5  -9   1   1   1
12249  17  -5  -9   1   1   1
12250  18  -5  -9   1   1   1
12251  19  -5  -9   1   1   1
12252  20  -5  -9   1   1   1
12253  21  -5  -9   1   1   1
12254 -21  -4  -9   1   1   1
12255 -20  -4  -9   1   1   1
12256 -19  -4  -9   1   1   1
12257 -18  -4  -9   1   1   1
12258 -17  -4  -9   1   1   1
12259 -16  -4  -9   1   1   1
12260 -15  -4  -9   1   1   1
12261 -14  -4  -9   1   1   1
12262 -13  -4  -9   1   1   1
12263 -12  -4  -9   1   1   1
12264 -11  -4  -9   1   1   1
12265 -10  -4  -9   1   1   1
12266  -9  -4  -9   1   1   1
12267  -8  -4  -9   1   1   1
12268  -7  -4  -9   1   1   1
12269  -6  -4  -9   1   1   1
12270  -5  -4  -9   1   1   1
12271  -4  -4  -9   1   1   1
12272  -3  -4  -9   1   1   1
12273  -2  -4  -9   1   1   1
12274  -1  -4  -9   1   1   1
12275   0  -4  -9   1   1   1
12276   1  -4  -9   1   1   1
12277   2  -4  -9   1   1   1
12278   3  -4  -9   1   1   1
12279   4  -4  -9   1   1   1
12280   5  -4  -9   1   1   1
12281   6  -4  -9   1   1   1
12282   7  -4  -9   1   1   1
12283   8  -4  -9   1   1   1
12284   9  -4  -9   1   1   1
12285  10  -4  -9   1   1   1
12286  11  -4  -9   1   1   1
12287  12  -4  -9   1   1   1
12288  13  -4  -9   1   1   1
12289  14  -4  -9   1   1   1
12290  15  -4  -9   1   1   1
12291  16  -4  -9   1   1   1
12292  17  -4  -9   1   1   1
12293  18  -4  -9   1   1   1
12294  19  -4  -9   1   1   1
12295  20  -4  -9   1   1   1
12296  21  -4  -9   1   1   1
12297 -22  -3  -9   1   1   1
12298 -21  -3  -9   1   1   1
12299 -20  -3  -9   1   1   1
12300 -19  -3  -9   1   1   1
12301 -18  -3  -9   1   1   1
12302 -17  -3  -9   1   1   1
12303 -16  -3  -9   1   1   1
12304 -15  -3  -9   1   1   1
12305 -14  -3  -9   1   1   1
12306 -13  -3  -9   1   1   1
12307 -12  -3  -9   1   1   1
12308 -11  -3  -9   1   1   1
12309 -10  -3  -9   1   1   1
12310  -9  -3  -9   1   1   1
12311  -8  -3  -9   1   1   1
12312  -7  -3  -9   1   1   1
12313  -6  -3  -9   1   1   1
12314  -5  -3  -9   1   1   1
12315  -4  -3  -9   1   1   1
12316  -3  -3  -9   1   1   1
12317  -2  -3  -9   1   1   1
12318  -1  -3  -9   1   1   1
12319   0  -3  -9   1   1   1
12320   1  -3  -9   1   1   1
12321   2  -3  -9   1   1   1
12322   3  -3  -9   1   1   1
12323   4  -3  -9   1   1   1
12324   5  -3  -9   1   1   1
12325   6  -3  -9   1   1   1
12326   7  -3  -9   1   1   1
12327   8  -3  -9   1   1   1
12328   9  -3  -9   1   1   1
12329  10  -3  -9   1   1   1
12330  11  -3  -9   1   1   1
12331  12  -3  -9   1   1   1
12332  13  -3  -9   1   1   1
12333  14  -3  -9   1   1   1
12334  15  -3  -9   1   1   1
12335  16  -3  -9   1   1   1
12336  17  -3  -9   1   1   1
12337  18  -3  -9   1   1   1
12338  19  -3  -9   1   1   1
12339  20  -3  -9   1   1   1
12340  21  -3  -9   1   1   1
12341  22  -3  -9   1   1   1
12342 -22  -2  -9   1   1   1
12343 -21  -2  -9   1   1   1
12344 -20  -2  -9   1   1   1
12345 -19  -2  -9   1   1   1
12346 -18  -2  -9   1   1   1
12347 -17  -2  -9   1   1   1
12348 -16  -2  -9   1   1   1
12349 -15  -2  -9   1   1   1
12350 -14  -2  -9   1   1   1
12351 -13  -2  -9   1   1   1
12352 -12  -2  -9   1   1   1
12353 -11  -2  -9   1   1   1
12354 -10  -2  -9   1   1   1
12355  -9  -2  -9   1   1   1
12356  -8  -2  -9   1   1   1
12357  -7  -2  -9   1   1   1
12358  -6  -2  -9   1   1   1
12359  -5  -2  -9   1   1   1
12360  -4  -2  -9   1   1   1
12361  -3  -2  -9   1   1   1
12362  -2  -2  -9   1   1   1
12363  -1  -2  -9   1   1   1
12364   0  -2  -9   1   1   1
12365   1  -2  -9   1   1   1
12366   2  -2  -9   1   1   1
12367   3  -2  -9   1   1   1
12368   4  -2  -9   1   1   1
12369   5  -2  -9   1   1   1
12370   6  -2  -9   1   1   1
12371   7  -2  -9   1   1   1
12372   8  -2  -9   1   1   1
12373   9  -2  -9   1   1   1
12374  10  -2  -9   1   1   1
12375  11  -2  -9   1   1   1
12376  12  -2  -9   1   1   1
12377  13  -2  -9   1   1   1
12378  14  -2  -9   1   1   1
12379  15  -2  -9   1   1   1
12380  16  -2  -9   1   1   1
12381  17  -2  -9   1   1   1
12382  18  -2  -9   1   1   1
12383  19  -2  -9   1   1   1
12384  20  -2  -9   1   1   1
12385  21  -2  -9   1   1   1
12386  22  -2  -9   1   1   1
12387 -23  -1  -9   1   1   1
12388 -22  -1  -9   1   1   1
12389 -21  -1  -9   1   1   1
12390 -20  -1  -9   1   1   1
12391 -19  -1  -9   1   1   1
12392 -18  -1  -9   1   1   1
12393 -17  -1  -9   1   1   1
12394 -16  -1  -9   1   1   1
12395 -15  -1  -9   1   1   1
12396 -14  -1  -9   1   1   1
12397 -13  -1  -9   1   1   1
12398 -12  -1  -9   1   1   1
12399 -11  -1  -9   1   1   1
12400 -10  -1  -9   1   1   1
12401  -9  -1  -9   1   1   1
12402  -8  -1  -9   1   1   1
12403  -7  -1  -9   1   1   1
12404  -6  -1  -9   1   1   1
12405  -5  -1  -9   1   1   1
12406  -4  -1  -9   1   1   1
12407  -3  -1  -9   1   1   1
12408  -2  -1  -9   1   1   1
12409  -1  -1  -9   1   1   1
12410   0  -1  -9   1   1   1
12411   1  -1  -9   1   1   1
12412   2  -1  -9   1   1   1
12413   3  -1  -9   1   1   1
12414   4  -1  -9   1   1   1
12415   5  -1  -9   1   1   1
12416   6  -1  -9   1   1   1
12417   7  -1  -9   1   1   1
12418   8  -1  -9   1   1   1
12419   9  -1  -9   1   1   1
12420  10  -1  -9   1   1   1
12421  11  -1  -9   1   1   1
12422  12  -1  -9   1   1   1
12423  13  -1  -9   1   1   1
12424  14  -1  -9   1   1   1
12425  15  -1  -9   1   1   1
12426  16  -1  -9   1   1   1
12427  17  -1  -9   1   1   1
12428  18  -1  -9   1   1   1
12429  19  -1  -9   1   1   1
12430  20  -1  -9   1   1   1
12431  21  -1  -9   1   1   1
12432  22  -1  -9   1   1   1
12433  23  -1  -9   1   1   1
12434 -23   0  -9   1   1   1
12435 -22   0  -9   1   1   1
12436 -21   0  -9   1   1   1
12437 -20   0  -9   1   1   1
12438 -19   0  -9   1   1   1
12439 -18   0  -9   1   1   1
12440 -17   0  -9   1   1   1
12441 -16   0  -9   1   1   1
12442 -15   0  -9   1   1   1
12443 -14   0  -9   1   1   1
12444 -13   0  -9   1   1   1
12445 -12   0  -9   1   1   1
12446 -11   0  -9   1   1   1
12447 -10   0  -9   1   1   1
12448  -9   0  -9   1   1   1
12449  -8   0  -9   1   1   1
12450  -7   0  -9   1   1   1
12451  -6   0  -9   1   1   1
